Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script	Language
b_alley_rescue_037c11ae		He can worry about Sabrina and his secret later.	game/tl/English/chapter/beggar_alley_rescue.rpy	2353	[what]	EN
b_alley_rescue_cc173eff	s	Let me get off here!	game/tl/English/chapter/beggar_alley_rescue.rpy	2359	"s tough ""[what]"""	EN
b_alley_rescue_23db7d31	c	What? Why would you do that?	game/tl/English/chapter/beggar_alley_rescue.rpy	2365	"c suspicious ""[what]"""	EN
b_alley_rescue_949d92b1	s	You can't possibly escape once they pick up our trail.	game/tl/English/chapter/beggar_alley_rescue.rpy	2371	"s ""[what]"""	EN
b_alley_rescue_f228d2e9	s	We are too slow with three people on one horse!	game/tl/English/chapter/beggar_alley_rescue.rpy	2377	"s ""[what]"""	EN
b_alley_rescue_af08ddca	j	They will kill you!	game/tl/English/chapter/beggar_alley_rescue.rpy	2383	"j fear ""[what]"""	EN
b_alley_rescue_964cbaab	s	No, they won't!	game/tl/English/chapter/beggar_alley_rescue.rpy	2389	"s angry ""[what]"""	EN
b_alley_rescue_0f211532	s	They are not even interested in me.	game/tl/English/chapter/beggar_alley_rescue.rpy	2395	"s tough ""[what]"""	EN
b_alley_rescue_6fb0afdd	s	It is you they want!	game/tl/English/chapter/beggar_alley_rescue.rpy	2401	"s ""[what]"""	EN
b_alley_rescue_c6b0da3d	j	They could use you to get to me.	game/tl/English/chapter/beggar_alley_rescue.rpy	2407	"j sad ""[what]"""	EN
b_alley_rescue_f7e3203e	s	Don't be ridiculous!	game/tl/English/chapter/beggar_alley_rescue.rpy	2413	"s angry ""[what]"""	EN
b_alley_rescue_539cae26	s	I am not your wife!	game/tl/English/chapter/beggar_alley_rescue.rpy	2419	"s ""[what]"""	EN
b_alley_rescue_8505bedd	s	Not yet anyways.	game/tl/English/chapter/beggar_alley_rescue.rpy	2425	"s sad ""[what]"""	EN
b_alley_rescue_48f96979	s	If I am dead, you will just get another one.	game/tl/English/chapter/beggar_alley_rescue.rpy	2431	"s tough ""[what]"""	EN
b_alley_rescue_eb1b2e52	j	I would never...!	game/tl/English/chapter/beggar_alley_rescue.rpy	2437	"j angry ""[what]"""	EN
b_alley_rescue_7bf5c6c4	s	I know you wouldn't.	game/tl/English/chapter/beggar_alley_rescue.rpy	2443	"s smile ""[what]"""	EN
b_alley_rescue_203512b8	s	That's why you need a wife at your side, sooner rather than later!	game/tl/English/chapter/beggar_alley_rescue.rpy	2449	"s tough ""[what]"""	EN
b_alley_rescue_1fe2767f	j	What...?	game/tl/English/chapter/beggar_alley_rescue.rpy	2455	"j oh ""[what]"""	EN
b_alley_rescue_2c9f2e72	s	Someone who makes the decisions you are too ...	game/tl/English/chapter/beggar_alley_rescue.rpy	2461	"s evil ""[what]"""	EN
b_alley_rescue_6524bad3	s	... good hearted for.	game/tl/English/chapter/beggar_alley_rescue.rpy	2467	"s mischievious ""[what]"""	EN
b_alley_rescue_8e9bc024		It was clear she intended to say something different at first.	game/tl/English/chapter/beggar_alley_rescue.rpy	2473	[what]	EN
b_alley_rescue_8f7cdbcb	s	Let me get off now, knight!	game/tl/English/chapter/beggar_alley_rescue.rpy	2479	"s tough ""[what]"""	EN
b_alley_rescue_21ce8389		Her voice was so imperious, the beggar followed her order without even thinking about it.	game/tl/English/chapter/beggar_alley_rescue.rpy	2485	[what]	EN
b_alley_rescue_1b662cfb	s	Don't worry about me!	game/tl/English/chapter/beggar_alley_rescue.rpy	2491	"s smile ""[what]"""	EN
b_alley_rescue_7c12d2d2	s	I can take care of myself.	game/tl/English/chapter/beggar_alley_rescue.rpy	2497	"s evil ""[what]"""	EN
b_alley_rescue_579c1dde	s	Good knight, we thank you for saving us!	game/tl/English/chapter/beggar_alley_rescue.rpy	2503	"s flirt ""[what]"""	EN
b_alley_rescue_44c142e6	s	Now make sure the prince is safe!	game/tl/English/chapter/beggar_alley_rescue.rpy	2509	"s determinated ""[what]"""	EN
b_alley_rescue_a58651d8	c	I will protect him with my life.	game/tl/English/chapter/beggar_alley_rescue.rpy	2515	"c tough ""[what]"""	EN
b_alley_rescue_9f54df43	s	I expected nothing less.	game/tl/English/chapter/beggar_alley_rescue.rpy	2521	"s tough ""[what]"""	EN
b_alley_rescue_3701e182	j	Sabrina!	game/tl/English/chapter/beggar_alley_rescue.rpy	1651	"j oh ""[what]"""	DA
b_alley_rescue_39be1d91	s	Now go!	game/tl/English/chapter/beggar_alley_rescue.rpy	2527	"s angry ""[what]"""	EN
b_alley_rescue_bf14144b	c	I'm sure your princess will be well taken care of by your people.	game/tl/English/chapter/beggar_alley_rescue.rpy	2533	"c friendly ""[what]"""	EN
b_alley_rescue_47329006	c	Everything will be alright.	game/tl/English/chapter/beggar_alley_rescue.rpy	2539	"c friendly ""[what]"""	EN
b_alley_rescue_234c0049	c	And...I'm going to make sure you're safe.	game/tl/English/chapter/beggar_alley_rescue.rpy	2545	"c neutral ""[what]"""	EN
b_alley_rescue_a5e9d120	c	I promise.	game/tl/English/chapter/beggar_alley_rescue.rpy	2551	"c neutral ""[what]"""	EN
b_alley_rescue_c1312aa7		There was a sadness in both men now.	game/tl/English/chapter/beggar_alley_rescue.rpy	2557	[what]	EN
b_alley_rescue_bfc1b6d2		Jeffrey fears for his father, his betrothed, and his kingdom.	game/tl/English/chapter/beggar_alley_rescue.rpy	2563	[what]	EN
b_alley_rescue_2b73b2b3		Christopher himself is terrified at the thought of what comes once they reach the safehouse.	game/tl/English/chapter/beggar_alley_rescue.rpy	2569	[what]	EN
b_alley_rescue_35b5f1e5		The rescue was the only thing that Chancellor Hartmann had talked him through.	game/tl/English/chapter/beggar_alley_rescue.rpy	2575	[what]	EN
b_alley_rescue_3d888d03		Now it was up to him to charm the prince.	game/tl/English/chapter/beggar_alley_rescue.rpy	2581	[what]	EN
b_alley_rescue_7a15f2ea		And while the enchanted armor might hide his true identity.	game/tl/English/chapter/beggar_alley_rescue.rpy	2587	[what]	EN
b_alley_rescue_65b4fef7		Christopher now had to rely on his own mind and his own heart to secure his fairytale kiss.	game/tl/English/chapter/beggar_alley_rescue.rpy	2593	[what]	EN
b_alley_rescue_27f0a588		As Christopher guided Prince Jeffrey into the safehouse, where this all began, his heart began to beat faster.	game/tl/English/chapter/beggar_alley_rescue.rpy	2622	[what]	EN
b_alley_rescue_117856c3		How could he explain all of this?	game/tl/English/chapter/beggar_alley_rescue.rpy	2628	[what]	EN
b_alley_rescue_233f4c53		He wasn't even sure of how it all happened himself!	game/tl/English/chapter/beggar_alley_rescue.rpy	2634	[what]	EN
b_alley_rescue_a23fae4a		And now he has to explain it to the most important person in the kingdom?	game/tl/English/chapter/beggar_alley_rescue.rpy	2640	[what]	EN
b_alley_rescue_0094dc7c	c	I'm not sure how long we'll be here, my prince.	game/tl/English/chapter/beggar_alley_rescue.rpy	2646	"c friendly ""[what]"""	EN
b_alley_rescue_3f4e188f	c	Try to get comfortable.	game/tl/English/chapter/beggar_alley_rescue.rpy	2652	"c ""[what]"""	EN
b_alley_rescue_a02b78ab		Prince Jeffrey sat on the bed and looked at Christopher, clearly trying to process this all himself.	game/tl/English/chapter/beggar_alley_rescue.rpy	2658	[what]	EN
b_alley_rescue_e99e1d7a	j	I don't think I'll be able to get comfortable until you explained what exactly is going on.	game/tl/English/chapter/beggar_alley_rescue.rpy	2664	"j determinated ""[what]"""	EN
b_alley_rescue_b2bfbf26	j	Not only am I attacked with no provocation!	game/tl/English/chapter/beggar_alley_rescue.rpy	2670	"j suspicious ""[what]"""	EN
b_alley_rescue_bb9b550d	j	Also, I am suddenly saved by a knight that I have never seen before.	game/tl/English/chapter/beggar_alley_rescue.rpy	2676	"j ""[what]"""	EN
b_alley_rescue_196ab283		Christopher gulped as he remained standing, trying to think of what those answers might be.	game/tl/English/chapter/beggar_alley_rescue.rpy	2682	[what]	EN
b_alley_rescue_db8eca17		Or at least, how he would say them.	game/tl/English/chapter/beggar_alley_rescue.rpy	2688	[what]	EN
b_alley_rescue_b11029cb	j	Now, I am deeply grateful for my rescue. Please know that.	game/tl/English/chapter/beggar_alley_rescue.rpy	2694	"j friendly ""[what]"""	EN
b_alley_rescue_3c5e7aca	j	But - who are you?	game/tl/English/chapter/beggar_alley_rescue.rpy	2700	"j neutral ""[what]"""	EN
b_alley_rescue_40858d68	j	How do I know you're not involved in this dastardly plot against the crown?	game/tl/English/chapter/beggar_alley_rescue.rpy	2706	"j suspicious ""[what]"""	EN
b_alley_rescue_d8031701	j	I was certain I knew all good looking...	game/tl/English/chapter/beggar_alley_rescue.rpy	2712	"j desire ""[what]"""	EN
b_alley_rescue_d7bfa3d4		The prince hesitated for a moment.	game/tl/English/chapter/beggar_alley_rescue.rpy	2718	[what]	EN
b_alley_rescue_bd7cabe8	j	... good fighting knights, I meant!	game/tl/English/chapter/beggar_alley_rescue.rpy	2724	"j oh ""[what]"""	EN
b_alley_rescue_202220ec	j	Anyway. I am pretty sure I did not see you at the castle before.	game/tl/English/chapter/beggar_alley_rescue.rpy	2730	"j tough ""[what]"""	EN
b_alley_rescue_20d07dab	j	What was your name again, Sir Knight?	game/tl/English/chapter/beggar_alley_rescue.rpy	2736	"j ""[what]"""	EN
b_alley_rescue_3d1ff7da	j	I must say, though: this armor that you wear is slightly more revealing than what I'm used to seeing.	game/tl/English/chapter/beggar_alley_rescue.rpy	2742	"j desire ""[what]"""	EN
b_alley_rescue_46a543c0		Christopher bites his lip in response, having never considered this.	game/tl/English/chapter/beggar_alley_rescue.rpy	2748	[what]	EN
b_alley_rescue_9f19295d		Had Hartman done that on purpose?	game/tl/English/chapter/beggar_alley_rescue.rpy	2754	[what]	EN
b_alley_rescue_db555bd4	c	I guess I never thought of the armor that way before.	game/tl/English/chapter/beggar_alley_rescue.rpy	2760	"c shy ""[what]"""	EN
b_alley_rescue_1d4c3057	j	Don't worry, I like it. I find it quite - strapping.	game/tl/English/chapter/beggar_alley_rescue.rpy	2766	"j flirt ""[what]"""	EN
b_alley_rescue_2a62f16c		Christopher saw outside the window that night had already fallen, and knew that midnight was quickly approaching.	game/tl/English/chapter/beggar_alley_rescue.rpy	2772	[what]	EN
b_alley_rescue_03e762ad		Christopher sat down on the bed next to the prince.	game/tl/English/chapter/beggar_alley_rescue.rpy	2778	[what]	EN
b_alley_rescue_1907d5bd		He thought nothing of it, but Prince Jeffrey was surprised by the approach. Usually, people kept their distance.	game/tl/English/chapter/beggar_alley_rescue.rpy	2784	[what]	EN
b_alley_rescue_bd17528d		It is inappropriate to come so close to the prince, and he expected a guard to jump in. But of course, there were no guards here.	game/tl/English/chapter/beggar_alley_rescue.rpy	2790	[what]	EN
b_alley_rescue_28835cfb		A silence had overtaken the safehouse.	game/tl/English/chapter/beggar_alley_rescue.rpy	2796	[what]	EN
b_alley_rescue_5ffa641b		Was this the moment for Christopher to make his move?	game/tl/English/chapter/beggar_alley_rescue.rpy	2802	[what]	EN
b_alley_rescue_627432af		As he looked to the prince again, he saw Jeffrey return his glance and smiled.	game/tl/English/chapter/beggar_alley_rescue.rpy	2808	[what]	EN
b_alley_rescue_994c597d		The smile was so bright and genuine, one not brought on by empty platitudes or an awkward lull in the conversation.	game/tl/English/chapter/beggar_alley_rescue.rpy	2814	[what]	EN
b_alley_rescue_c61b91d0		It was real. And it was directed at Christopher.	game/tl/English/chapter/beggar_alley_rescue.rpy	2820	[what]	EN
b_alley_rescue_5779639e		This was it. The moment that would decide the ending of Christopher's personal fairytale.	game/tl/English/chapter/beggar_alley_rescue.rpy	2826	[what]	EN
beggar_tbc_791a78b8	centered	To be continued!	game/tl/English/chapter/beggar_alley_rescue.rpy	2832	"centered ""[what]"""	EN
beggar_tbc_3ec173e9	c	What happened?	game/tl/English/chapter/beggar_alley_rescue.rpy	2838	"c oh ""[what]"""	EN
beggar_tbc_44af1aff	t	You fell asleep!	game/tl/English/chapter/beggar_alley_rescue.rpy	2844	"t smile ""[what]"""	EN
beggar_tbc_4ed0731b	c	I had a crazy dream!	game/tl/English/chapter/beggar_alley_rescue.rpy	2850	"c tough ""[what]"""	EN
beggar_tbc_1a3bb61f	h	The lesson is over!	game/tl/English/chapter/beggar_alley_rescue.rpy	2856	"h angry ""[what]"""	EN
beggar_tbc_1b709b1f	h	Tim, Chris! Come to the front of the desk!	game/tl/English/chapter/beggar_alley_rescue.rpy	2862	"h ""[what]"""	EN
beggar_tbc_a135f93e	t	Yes, sir!	game/tl/English/chapter/beggar_alley_rescue.rpy	2868	"t sad ""[what]"""	ES
beggar_tbc_947d1d9c	c	Yes, Mr. Hartmann.	game/tl/English/chapter/beggar_alley_rescue.rpy	2874	"c sad ""[what]"""	NB
beggar_frog_d589542e		Once upon a time...	game/tl/English/chapter/beggar_frog.rpy	7	[what]	EN
beggar_frog_8b47384a		There was a poor beggar living in a village near a beautiful castle.	game/tl/English/chapter/beggar_frog.rpy	13	[what]	EN
beggar_frog_66aa92c1	c	Please m’lord, alms for the poor?	game/tl/English/chapter/beggar_frog.rpy	19	"c afraid_dirty ""[what]"""	EN
beggar_frog_dd3e4d75	c	Ma’am do you have any coins to spare?	game/tl/English/chapter/beggar_frog.rpy	25	"c ""[what]"""	EN
beggar_frog_e63918dc		The beggar gave his best sad puppy look, but no one gave him a second glance.	game/tl/English/chapter/beggar_frog.rpy	41	[what]	EN
beggar_frog_42014e69		A man in an expensive looking black suit paused to look at him for a long moment but then moved on.	game/tl/English/chapter/beggar_frog.rpy	47	[what]	EN
beggar_frog_3abc1cdf	c	My parents died of the plague last year.	game/tl/English/chapter/beggar_frog.rpy	53	"c sad_dirty ""[what]"""	EN
beggar_frog_4c9692b5	c	Then our only pig got sick too.	game/tl/English/chapter/beggar_frog.rpy	59	"c down_dirty ""[what]"""	EN
beggar_frog_60cada5f	c	The last money went to the funerals.	game/tl/English/chapter/beggar_frog.rpy	65	"c sad_dirty ""[what]"""	EN
beggar_frog_a7ab578e	c	But then I couldn't pay the church tithe.	game/tl/English/chapter/beggar_frog.rpy	71	"c sad_dirty ""[what]"""	EN
beggar_frog_5f484aed	c	That's how I lost house and yard.	game/tl/English/chapter/beggar_frog.rpy	77	"c down_dirty ""[what]"""	EN
beggar_frog_cbb1dc3f		A man in an expensive looking black outfit tossed him a coin.	game/tl/English/chapter/beggar_frog.rpy	83	[what]	EN
beggar_frog_a389ef1c	c	Madam, are you looking for help around the house?	game/tl/English/chapter/beggar_frog.rpy	89	"c flirt_dirty ""[what]"""	EN
beggar_frog_84074179	c	Sir, do you need a stable boy?	game/tl/English/chapter/beggar_frog.rpy	95	"c smile_dirty ""[what]"""	EN
beggar_frog_0ffaf3b6	c	My... my lord? Can I be of any service to you?	game/tl/English/chapter/beggar_frog.rpy	101	"c oh_dirty ""[what]"""	EN
beggar_frog_e0928ea6	h	Maybe I can use your services, indeed.	game/tl/English/chapter/beggar_frog.rpy	107	"h friendly ""[what]"""	EN
beggar_frog_fc674dc3	h	Though, not here in the streets.	game/tl/English/chapter/beggar_frog.rpy	113	"h neutral ""[what]"""	EN
beggar_frog_6ecb34b6	c	With pleasure, my lord.	game/tl/English/chapter/beggar_frog.rpy	119	"c happy_dirty ""[what]"""	EN
beggar_frog_3c6c9a40	c	Whatever you wish, sir.	game/tl/English/chapter/beggar_frog.rpy	125	"c ""[what]"""	EN
beggar_frog_6c7ba036	h	I will find you when the time is right.	game/tl/English/chapter/beggar_frog.rpy	131	"h tough ""[what]"""	EN
beggar_frog_32e99915		With these words, the man continued on his way with great haste in each step.	game/tl/English/chapter/beggar_frog.rpy	137	[what]	EN
beggar_frog_eb9cc800	c	Oh. OK. So, later then...	game/tl/English/chapter/beggar_frog.rpy	143	"c sad_dirty ""[what]"""	EN
beggar_frog_6caf9219		The beggar sighs in defeat as the villagers walk past him without a second glance.	game/tl/English/chapter/beggar_frog.rpy	149	[what]	EN
beggar_frog_a9d3a4c1		He clutched his empty stomach as he felt it rumble.	game/tl/English/chapter/beggar_frog.rpy	155	[what]	EN
beggar_frog_acf879c9		He decided to go for a walk in hopes of easing his persistent hunger pangs.	game/tl/English/chapter/beggar_frog.rpy	161	[what]	EN
beggar_frog_3f407979		The beggar walked out of town, where he could see the castle in the distance.	game/tl/English/chapter/beggar_frog.rpy	1734	[what]	EN
beggar_frog_9b4d01db	c	There it is, the royal castle!	game/tl/English/chapter/beggar_frog.rpy	173	"c smile_dirty ""[what]"""	EN
beggar_frog_f0b2da5e	c	It's so amazing.	game/tl/English/chapter/beggar_frog.rpy	179	"c ""[what]"""	EN
beggar_frog_57fe5465		The beggar had always wanted to visit the castle, to run among the ramparts...	game/tl/English/chapter/beggar_frog.rpy	185	[what]	EN
beggar_frog_69d3d3c8		... to dine in the great hall...	game/tl/English/chapter/beggar_frog.rpy	1742	[what]	EN
beggar_frog_ba87c170		...and enjoying the view from the tall towers.	game/tl/English/chapter/beggar_frog.rpy	1750	[what]	EN
